raceId,driverId,position,champ_pos,year
11,5,4,12,2009
11,3,5,5,2009
11,4,6,11,2009
11,18,7,1,2009
11,9,8,14,2009
11,17,9,3,2009
11,16,10,18,2009
11,2,11,13,2009
11,21,12,17,2009
11,15,13,8,2009
11,10,14,10,2009
11,154,15,22,2009
11,153,16,21,2009
11,69,17,23,2009
11,6,18,19,2009
11,67,\N,15,2009
11,20,\N,4,2009
12,8,1,5,2009
12,21,2,14,2009
12,20,3,3,2009
12,9,4,15,2009
12,2,5,13,2009
12,5,6,10,2009
12,22,7,2,2009
12,3,8,6,2009
12,17,9,4,2009
12,10,10,11,2009
12,16,11,18,2009
12,67,12,16,2009
12,6,13,19,2009
12,69,14,21,2009
12,4,\N,12,2009
12,15,\N,8,2009
12,18,\N,1,2009
12,154,\N,23,2009
12,1,\N,7,2009
12,153,\N,22,2009
13,22,1,2,2009
13,18,2,1,2009
13,8,3,5,2009
13,16,4,16,2009
13,4,5,11,2009
13,5,6,10,2009
13,2,7,13,2009
13,20,8,3,2009
13,21,9,14,2009
13,6,10,19,2009
13,10,11,12,2009
13,1,12,7,2009
13,67,13,17,2009
13,15,14,8,2009
13,154,15,22,2009
13,3,16,6,2009
13,24,\N,24,2009
13,153,\N,23,2009
13,9,\N,15,2009
13,17,\N,4,2009
14,1,1,6,2009
14,10,2,9,2009
14,4,3,8,2009
14,20,4,3,2009
14,18,5,1,2009
14,22,6,2,2009
14,5,7,12,2009
14,9,8,14,2009
14,6,9,19,2009
14,8,10,5,2009
14,3,11,7,2009
14,15,12,10,2009
14,21,13,15,2009
14,24,14,22,2009
14,153,\N,24,2009
14,67,\N,17,2009
14,17,\N,4,2009
14,16,\N,16,2009
14,2,\N,13,2009
14,154,\N,23,2009
15,20,1,3,2009
15,15,2,8,2009
15,1,3,6,2009
15,8,4,5,2009
15,3,5,7,2009
15,2,6,13,2009
15,22,7,2,2009
15,18,8,1,2009
15,9,9,14,2009
15,4,10,9,2009
15,5,11,12,2009
15,21,12,15,2009
15,16,13,16,2009
15,24,14,21,2009
15,6,15,19,2009
15,154,16,23,2009
15,17,17,4,2009
15,153,\N,24,2009
15,67,\N,17,2009
15,10,\N,10,2009
16,17,1,4,2009
16,9,2,13,2009
16,1,3,5,2009
16,20,4,2,2009
16,18,5,1,2009
16,8,6,6,2009
16,67,7,17,2009
16,22,8,3,2009
16,5,9,12,2009
16,155,10,21,2009
16,21,11,15,2009
16,24,12,22,2009
16,154,13,23,2009
16,153,14,24,2009
16,6,\N,19,2009
16,3,\N,7,2009
16,2,\N,14,2009
16,16,\N,16,2009
16,15,\N,8,2009
16,4,\N,9,2009
356,95,1,1,1989
356,117,2,2,1989
356,127,3,3,1989
356,65,4,4,1989
356,118,5,5,1989
356,145,6,6,1989
356,156,7,7,1989
356,138,8,8,1989
356,129,9,9,1989
356,105,10,10,1989
356,102,11,11,1989
356,112,12,12,1989
356,110,13,13,1989
356,157,14,14,1989
356,119,15,15,1989
356,158,\N,16,1989
356,146,\N,17,1989
356,84,\N,18,1989
356,122,\N,19,1989
356,137,\N,20,1989
356,78,\N,0,1989
356,131,\N,21,1989
356,123,\N,22,1989
356,94,\N,23,1989
356,77,\N,24,1989
356,159,\N,25,1989
356,114,\N,26,1989
356,163,\N,27,1989
356,148,\N,28,1989
356,90,\N,29,1989
356,133,\N,30,1989
356,160,\N,31,1989
356,161,\N,32,1989
356,162,\N,33,1989
356,164,\N,34,1989
356,88,\N,35,1989
356,140,\N,36,1989
356,92,\N,37,1989
357,102,1,2,1989
357,117,2,1,1989
357,145,3,4,1989
357,123,4,8,1989
357,118,5,6,1989
357,156,6,9,1989
357,133,7,10,1989
357,99,8,12,1989
357,158,9,13,1989
357,110,10,15,1989
357,65,11,7,1989
357,78,12,18,1989
357,84,\N,21,1989
357,138,\N,11,1989
357,159,\N,22,1989
357,127,\N,5,1989
357,137,\N,23,1989
357,95,\N,3,1989
357,119,\N,20,1989
357,131,\N,26,1989
357,94,\N,27,1989
357,129,\N,14,1989
357,77,\N,28,1989
357,122,\N,25,1989
357,112,\N,17,1989
357,114,\N,29,1989
357,105,\N,16,1989
357,163,\N,30,1989
357,157,\N,19,1989
357,90,\N,32,1989
357,92,\N,33,1989
357,148,\N,31,1989
357,160,\N,34,1989
357,140,\N,37,1989
357,164,\N,38,1989
357,162,\N,36,1989
357,88,\N,39,1989
357,146,\N,24,1989
357,161,\N,35,1989
358,102,1,1,1989
358,117,2,2,1989
358,131,3,6,1989
358,133,4,8,1989
358,105,5,11,1989
358,84,6,13,1989
358,158,7,14,1989
358,145,8,4,1989
358,156,9,12,1989
358,123,10,9,1989
358,122,11,19,1989
358,163,12,21,1989
358,110,13,18,1989
358,65,14,10,1989
358,119,15,24,1989
358,159,\N,25,1989
358,99,\N,16,1989
358,90,\N,28,1989
358,112,\N,20,1989
358,127,\N,5,1989
358,137,\N,26,1989
358,95,\N,3,1989
358,162,\N,31,1989
358,129,\N,17,1989
358,94,\N,29,1989
358,118,\N,7,1989
358,157,\N,23,1989
358,114,\N,32,1989
358,138,\N,15,1989
358,160,\N,34,1989
358,140,\N,35,1989
358,78,\N,22,1989
358,146,\N,27,1989
358,92,\N,36,1989
358,148,\N,33,1989
358,161,\N,37,1989
358,88,\N,39,1989
358,164,\N,38,1989
359,102,1,1,1989
359,119,2,5,1989
359,105,3,6,1989
359,145,4,4,1989
359,117,5,2,1989
359,99,6,14,1989
359,158,7,16,1989
359,129,8,17,1989
359,84,9,15,1989
359,131,10,7,1989
359,137,11,20,1989
359,157,12,22,1989
359,133,13,10,1989
359,163,14,23,1989
359,65,15,12,1989
359,94,\N,27,1989
359,95,\N,3,1989
359,118,\N,9,1989
359,138,\N,18,1989
359,112,\N,24,1989
359,110,\N,19,1989
359,77,\N,30,1989
359,140,\N,31,1989
359,123,\N,11,1989
359,156,\N,13,1989
359,122,\N,21,1989
359,159,\N,26,1989
359,127,\N,8,1989
359,114,\N,33,1989
359,90,\N,29,1989
359,92,\N,36,1989
359,148,\N,34,1989
359,78,\N,25,1989
359,161,\N,37,1989
359,146,\N,28,1989
359,88,\N,39,1989
359,160,\N,35,1989
359,164,\N,38,1989
359,162,\N,32,1989
360,117,1,1,1989
360,119,2,3,1989
360,158,3,8,1989
360,157,4,14,1989
360,65,5,7,1989
360,123,6,11,1989
360,99,7,15,1989
360,110,8,19,1989
360,156,9,16,1989
360,77,\N,26,1989
360,133,\N,13,1989
360,137,\N,21,1989
360,140,\N,27,1989
360,159,\N,28,1989
360,102,\N,2,1989
360,84,\N,17,1989
360,131,\N,9,1989
360,95,\N,4,1989
360,94,\N,29,1989
360,138,\N,20,1989
360,122,\N,22,1989
360,127,\N,10,1989
360,105,\N,6,1989
360,145,\N,5,1989
360,118,\N,12,1989
360,112,\N,24,1989
360,129,\N,18,1989
360,90,\N,31,1989
360,163,\N,23,1989
360,114,\N,33,1989
360,160,\N,35,1989
360,162,\N,32,1989
360,148,\N,34,1989
360,78,\N,25,1989
360,164,\N,38,1989
360,161,\N,37,1989
360,88,\N,39,1989
360,146,\N,30,1989
360,92,\N,36,1989
361,123,1,4,1989
361,119,2,3,1989
361,110,3,10,1989
361,137,4,16,1989
361,163,5,17,1989
361,133,6,13,1989
361,102,7,2,1989
361,157,8,15,1989
361,90,\N,26,1989
361,118,\N,14,1989
361,156,\N,19,1989
361,78,\N,24,1989
361,122,\N,23,1989
361,112,\N,25,1989
361,140,\N,28,1989
361,159,\N,29,1989
361,127,\N,12,1989
361,77,\N,27,1989
361,99,\N,18,1989
361,158,\N,9,1989
361,117,\N,1,1989
361,95,\N,5,1989
361,131,\N,11,1989
361,94,\N,30,1989
361,145,\N,6,1989
361,105,\N,7,1989
361,138,\N,22,1989
361,114,\N,33,1989
361,65,\N,8,1989
361,129,\N,21,1989
361,84,\N,20,1989
361,92,\N,36,1989
361,148,\N,34,1989
361,160,\N,35,1989
361,146,\N,31,1989
361,164,\N,38,1989
361,161,\N,37,1989
361,88,\N,39,1989
361,162,\N,32,1989
362,117,1,1,1989
362,95,2,4,1989
362,119,3,3,1989
362,55,4,17,1989
362,140,5,19,1989
362,129,6,22,1989
362,158,7,9,1989
362,137,8,15,1989
362,139,9,25,1989
362,156,10,21,1989
362,103,11,27,1989
362,151,12,30,1989
362,92,13,31,1989
362,127,\N,12,1989
362,131,\N,11,1989
362,123,\N,5,1989
362,138,\N,24,1989
362,122,\N,26,1989
362,145,\N,6,1989
362,94,\N,35,1989
362,112,\N,29,1989
362,99,\N,20,1989
362,77,\N,33,1989
362,133,\N,13,1989
362,163,\N,18,1989
362,102,\N,2,1989
362,110,\N,10,1989
362,159,\N,34,1989
362,157,\N,16,1989
362,90,\N,32,1989
362,78,\N,28,1989
362,84,\N,23,1989
362,161,\N,41,1989
362,146,\N,36,1989
362,160,\N,40,1989
362,162,\N,37,1989
362,88,\N,43,1989
362,148,\N,39,1989
362,164,\N,42,1989
363,117,1,1,1989
363,95,2,4,1989
363,145,3,6,1989
363,137,4,8,1989
363,94,5,20,1989
363,159,6,25,1989
363,129,7,21,1989
363,138,8,26,1989
363,118,9,15,1989
363,123,10,5,1989
363,139,11,27,1989
363,92,12,30,1989
363,127,\N,13,1989
363,84,\N,24,1989
363,77,\N,35,1989
363,103,\N,29,1989
363,112,\N,32,1989
363,156,\N,23,1989
363,131,\N,12,1989
363,55,\N,17,1989
363,78,\N,31,1989
363,119,\N,3,1989
363,122,\N,28,1989
363,110,\N,11,1989
363,102,\N,2,1989
363,90,\N,34,1989
363,163,\N,18,1989
363,158,\N,10,1989
363,99,\N,22,1989
363,157,\N,16,1989
363,140,\N,19,1989
363,133,\N,14,1989
363,148,\N,39,1989
363,160,\N,40,1989
363,114,\N,38,1989
363,146,\N,36,1989
363,162,\N,37,1989
363,88,\N,43,1989
363,161,\N,41,1989
364,102,1,2,1989
364,117,2,1,1989
364,95,3,3,1989
364,119,4,4,1989
364,137,5,7,1989
364,118,6,10,1989
364,110,7,12,1989
364,84,8,24,1989
364,94,9,18,1989
364,55,10,17,1989
364,163,11,19,1989
364,158,12,11,1989
364,131,\N,13,1989
364,138,\N,26,1989
364,122,\N,28,1989
364,127,\N,14,1989
364,139,\N,27,1989
364,112,\N,32,1989
364,156,\N,23,1989
364,77,\N,35,1989
364,140,\N,20,1989
364,145,\N,6,1989
364,123,\N,5,1989
364,133,\N,15,1989
364,105,\N,8,1989
364,129,\N,21,1989
364,159,\N,25,1989
364,92,\N,30,1989
364,157,\N,16,1989
364,161,\N,41,1989
364,114,\N,38,1989
364,78,\N,31,1989
364,99,\N,22,1989
364,160,\N,40,1989
364,90,\N,34,1989
364,162,\N,37,1989
364,148,\N,39,1989
364,88,\N,43,1989
365,95,1,3,1989
365,102,2,2,1989
365,123,3,5,1989
365,117,4,1,1989
365,158,5,8,1989
365,137,6,7,1989
365,133,7,15,1989
365,139,8,27,1989
365,55,9,17,1989
365,118,10,11,1989
365,131,11,13,1989
365,84,12,24,1989
365,156,13,23,1989
365,159,\N,25,1989
365,77,\N,35,1989
365,119,\N,4,1989
365,140,\N,20,1989
365,145,\N,6,1989
365,92,\N,30,1989
365,138,\N,26,1989
365,127,\N,14,1989
365,122,\N,28,1989
365,105,\N,9,1989
365,160,\N,38,1989
365,94,\N,18,1989
365,110,\N,12,1989
365,163,\N,19,1989
365,129,\N,21,1989
365,157,\N,16,1989
365,161,\N,41,1989
365,78,\N,31,1989
365,112,\N,32,1989
365,114,\N,39,1989
365,146,\N,36,1989
365,99,\N,22,1989
365,90,\N,34,1989
365,148,\N,40,1989
365,88,\N,43,1989
365,162,\N,37,1989
366,102,1,2,1989
366,117,2,1,1989
366,95,3,3,1989
366,123,4,5,1989
366,145,5,6,1989
366,118,6,10,1989
366,127,7,13,1989
366,140,8,18,1989
366,94,9,19,1989
366,139,10,27,1989
366,110,11,12,1989
366,122,12,28,1989
366,129,13,21,1989
366,156,14,23,1989
366,159,15,25,1989
366,112,16,31,1989
366,158,\N,8,1989
366,92,\N,30,1989
366,119,\N,4,1989
366,105,\N,9,1989
366,133,\N,15,1989
366,84,\N,24,1989
366,77,\N,35,1989
366,131,\N,14,1989
366,163,\N,20,1989
366,65,\N,11,1989
366,138,\N,26,1989
366,137,\N,7,1989
366,157,\N,16,1989
366,162,\N,37,1989
366,78,\N,32,1989
366,160,\N,38,1989
366,90,\N,34,1989
366,99,\N,22,1989
366,146,\N,36,1989
366,88,\N,43,1989
366,114,\N,39,1989
366,148,\N,40,1989
366,134,\N,44,1989
367,117,1,1,1989
367,77,2,8,1989
367,123,3,5,1989
367,119,4,4,1989
367,55,5,12,1989
367,84,6,22,1989
367,94,7,19,1989
367,159,8,26,1989
367,163,9,21,1989
367,138,10,27,1989
367,133,11,17,1989
367,110,\N,14,1989
367,102,\N,2,1989
367,95,\N,3,1989
367,92,\N,31,1989
367,145,\N,6,1989
367,122,\N,29,1989
367,129,\N,23,1989
367,137,\N,7,1989
367,156,\N,25,1989
367,118,\N,11,1989
367,78,\N,33,1989
367,105,\N,10,1989
367,127,\N,15,1989
367,112,\N,32,1989
367,139,\N,28,1989
367,131,\N,16,1989
367,158,\N,9,1989
367,157,\N,18,1989
367,162,\N,37,1989
367,140,\N,20,1989
367,99,\N,24,1989
367,90,\N,35,1989
367,160,\N,38,1989
367,146,\N,36,1989
367,88,\N,43,1989
367,165,\N,44,1989
367,114,\N,39,1989
367,134,\N,45,1989
368,77,1,7,1989
368,117,2,1,1989
368,140,3,10,1989
368,145,4,6,1989
368,94,5,19,1989
368,156,6,22,1989
368,138,7,27,1989
368,84,8,23,1989
368,112,9,29,1989
368,127,10,16,1989
368,105,11,11,1989
368,159,12,26,1989
368,163,13,21,1989
368,131,14,17,1989
368,119,\N,4,1989
368,123,\N,5,1989
368,102,\N,2,1989
368,95,\N,3,1989
368,118,\N,12,1989
368,137,\N,8,1989
368,133,\N,18,1989
368,139,\N,28,1989
368,122,\N,30,1989
368,158,\N,9,1989
368,110,\N,15,1989
368,90,\N,35,1989
368,65,\N,14,1989
368,129,\N,24,1989
368,162,\N,37,1989
368,157,\N,20,1989
368,114,\N,39,1989
368,109,\N,42,1989
368,160,\N,38,1989
368,165,\N,43,1989
368,99,\N,25,1989
368,78,\N,33,1989
368,88,\N,45,1989
368,146,\N,36,1989
368,134,\N,46,1989
369,102,1,2,1989
369,77,2,6,1989
369,117,3,1,1989
369,55,4,9,1989
369,119,5,4,1989
369,112,6,27,1989
369,110,7,15,1989
369,137,8,8,1989
369,118,9,13,1989
369,156,10,22,1989
369,158,\N,10,1989
369,139,\N,29,1989
369,133,\N,18,1989
369,84,\N,23,1989
369,127,\N,16,1989
369,159,\N,26,1989
369,123,\N,5,1989
369,129,\N,24,1989
369,94,\N,19,1989
369,122,\N,30,1989
369,109,\N,37,1989
369,160,\N,38,1989
369,145,\N,7,1989
369,131,\N,17,1989
369,78,\N,33,1989
369,138,\N,28,1989
369,163,\N,21,1989
369,162,\N,39,1989
369,148,\N,41,1989
369,99,\N,25,1989
369,140,\N,11,1989
369,90,\N,35,1989
369,105,\N,12,1989
369,88,\N,43,1989
369,114,\N,40,1989
369,146,\N,36,1989
369,165,\N,44,1989
369,134,\N,46,1989
370,145,1,6,1989
370,119,2,4,1989
370,123,3,5,1989
370,137,4,8,1989
370,84,5,20,1989
370,118,6,10,1989
370,127,7,16,1989
370,158,8,11,1989
370,133,9,18,1989
370,110,10,15,1989
370,102,\N,2,1989
370,117,\N,1,1989
370,131,\N,17,1989
370,95,\N,3,1989
370,138,\N,28,1989
370,55,\N,9,1989
370,112,\N,27,1989
370,77,\N,7,1989
370,139,\N,29,1989
370,129,\N,24,1989
370,122,\N,30,1989
370,78,\N,33,1989
370,156,\N,23,1989
370,146,\N,36,1989
370,159,\N,26,1989
370,147,\N,41,1989
370,163,\N,22,1989
370,105,\N,13,1989
370,162,\N,39,1989
370,92,\N,32,1989
370,160,\N,38,1989
370,90,\N,35,1989
370,140,\N,12,1989
370,88,\N,44,1989
370,165,\N,45,1989
370,109,\N,37,1989
370,99,\N,25,1989
370,114,\N,40,1989
370,134,\N,47,1989
371,123,1,5,1989
371,145,2,6,1989
371,119,3,3,1989
371,138,4,21,1989
371,139,5,23,1989
371,94,6,15,1989
371,127,7,16,1989
371,131,8,18,1989
371,158,\N,11,1989
371,109,\N,36,1989
371,129,\N,26,1989
371,137,\N,8,1989
371,160,\N,37,1989
371,95,\N,4,1989
371,102,\N,2,1989
371,133,\N,19,1989
371,122,\N,30,1989
371,110,\N,17,1989
371,84,\N,20,1989
371,118,\N,10,1989
371,112,\N,29,1989
371,77,\N,7,1989
371,55,\N,9,1989
371,163,\N,24,1989
371,117,\N,1,1989
371,78,\N,33,1989
371,156,\N,25,1989
371,159,\N,28,1989
371,92,\N,32,1989
371,162,\N,39,1989
371,140,\N,12,1989
371,105,\N,13,1989
371,146,\N,38,1989
371,90,\N,35,1989
371,165,\N,45,1989
371,88,\N,44,1989
371,114,\N,40,1989
371,99,\N,27,1989
371,134,\N,47,1989
372,117,1,1,1988
372,77,2,2,1988
372,137,3,3,1988
372,118,4,4,1988
372,105,5,5,1988
372,138,6,6,1988
372,123,7,7,1988
372,158,8,8,1988
372,140,9,9,1988
372,110,\N,10,1988
372,156,\N,11,1988
372,159,\N,12,1988
372,112,\N,13,1988
372,99,\N,14,1988
372,166,\N,15,1988
372,114,\N,16,1988
372,102,\N,0,1988
372,163,\N,17,1988
372,131,\N,18,1988
372,95,\N,19,1988
372,145,\N,20,1988
372,119,\N,21,1988
372,122,\N,22,1988
372,167,\N,23,1988
372,127,\N,24,1988
372,165,\N,25,1988
372,141,\N,26,1988
372,160,\N,27,1988
372,78,\N,28,1988
372,146,\N,29,1988
372,133,\N,30,1988
373,102,1,2,1988
373,117,2,1,1988
373,137,3,4,1988
373,123,4,5,1988
373,77,5,3,1988
373,145,6,9,1988
373,158,7,10,1988
373,138,8,8,1988
373,118,9,6,1988
373,166,10,12,1988
373,159,11,13,1988
373,114,12,14,1988
373,119,13,15,1988
373,156,14,16,1988
373,127,15,17,1988
373,167,16,18,1988
373,112,17,19,1988
373,105,18,7,1988
373,131,\N,23,1988
373,141,\N,25,1988
373,95,\N,24,1988
373,99,\N,21,1988
373,133,\N,27,1988
373,160,\N,28,1988
373,122,\N,26,1988
373,110,\N,20,1988
373,78,\N,30,1988
373,165,\N,29,1988
373,140,\N,11,1988
373,163,\N,22,1988
374,117,1,1,1988
374,77,2,2,1988
374,105,3,5,1988
374,118,4,6,1988
374,156,5,8,1988
374,119,6,10,1988
374,114,7,13,1988
374,123,8,7,1988
374,78,9,15,1988
374,122,10,17,1988
374,102,\N,3,1988
374,112,\N,21,1988
374,127,\N,19,1988
374,160,\N,24,1988
374,145,\N,11,1988
374,159,\N,18,1988
374,95,\N,25,1988
374,110,\N,22,1988
374,163,\N,26,1988
374,165,\N,28,1988
374,158,\N,12,1988
374,140,\N,14,1988
374,99,\N,23,1988
374,137,\N,4,1988
374,133,\N,30,1988
374,166,\N,16,1988
374,138,\N,9,1988
374,146,\N,31,1988
374,167,\N,20,1988
374,141,\N,29,1988
374,131,\N,27,1988
375,117,1,1,1988
375,102,2,3,1988
375,77,3,2,1988
375,105,4,4,1988
375,118,5,6,1988
375,158,6,9,1988
375,145,7,10,1988
375,123,8,7,1988
375,114,9,13,1988
375,140,10,14,1988
375,159,11,18,1988
375,166,12,16,1988
375,165,13,19,1988
375,99,14,20,1988
375,160,15,22,1988
375,122,16,17,1988
375,137,\N,5,1988
375,110,\N,25,1988
375,138,\N,11,1988
375,95,\N,26,1988
375,146,\N,30,1988
375,119,\N,12,1988
375,163,\N,27,1988
375,133,\N,31,1988
375,127,\N,21,1988
375,112,\N,24,1988
375,167,\N,23,1988
375,156,\N,8,1988
375,78,\N,15,1988
375,141,\N,29,1988
375,131,\N,28,1988
376,102,1,2,1988
376,117,2,1,1988
376,123,3,7,1988
376,137,4,4,1988
376,122,5,9,1988
376,156,6,8,1988
376,118,7,6,1988
376,99,8,15,1988
376,110,9,17,1988
376,112,10,20,1988
376,138,11,12,1988
376,131,12,22,1988
376,159,13,21,1988
376,160,14,24,1988
376,127,\N,25,1988
376,166,\N,19,1988
376,163,\N,27,1988
376,105,\N,5,1988
376,119,\N,13,1988
376,158,\N,10,1988
376,95,\N,28,1988
376,140,\N,16,1988
376,77,\N,3,1988
376,145,\N,11,1988
376,165,\N,23,1988
376,141,\N,29,1988
376,167,\N,26,1988
376,78,\N,18,1988
376,114,\N,14,1988
376,146,\N,30,1988
376,133,\N,31,1988
377,102,1,2,1988
377,117,2,1,1988
377,123,3,4,1988
377,110,4,9,1988
377,156,5,8,1988
377,94,6,15,1988
377,114,7,16,1988
377,133,8,18,1988
377,141,9,20,1988
377,159,\N,24,1988
377,112,\N,23,1988
377,131,\N,25,1988
377,105,\N,6,1988
377,163,\N,30,1988
377,127,\N,28,1988
377,119,\N,14,1988
377,137,\N,5,1988
377,165,\N,26,1988
377,118,\N,7,1988
377,95,\N,31,1988
377,166,\N,22,1988
377,145,\N,12,1988
377,158,\N,11,1988
377,78,\N,21,1988
377,77,\N,3,1988
377,140,\N,19,1988
377,122,\N,10,1988
377,138,\N,13,1988
377,146,\N,32,1988
377,160,\N,27,1988
377,99,\N,17,1988
378,117,1,1,1988
378,102,2,2,1988
378,105,3,4,1988
378,77,4,3,1988
378,137,5,5,1988
378,145,6,11,1988
378,138,7,12,1988
378,127,8,19,1988
378,122,9,10,1988
378,110,10,9,1988
378,158,11,13,1988
378,133,12,17,1988
378,114,13,16,1988
378,131,14,26,1988
378,94,15,15,1988
378,159,\N,25,1988
378,165,\N,27,1988
378,78,\N,21,1988
378,146,\N,32,1988
378,95,\N,31,1988
378,112,\N,24,1988
378,156,\N,8,1988
378,119,\N,14,1988
378,123,\N,6,1988
378,166,\N,23,1988
378,118,\N,7,1988
378,163,\N,30,1988
378,141,\N,22,1988
378,140,\N,20,1988
378,99,\N,18,1988
378,160,\N,28,1988
379,102,1,2,1988
379,95,2,8,1988
379,145,3,9,1988
379,127,4,11,1988
379,137,5,4,1988
379,118,6,7,1988
379,158,7,14,1988
379,119,8,16,1988
379,77,9,3,1988
379,138,10,15,1988
379,133,11,19,1988
379,131,12,27,1988
379,114,13,18,1988
379,112,14,25,1988
379,94,15,17,1988
379,141,16,22,1988
379,105,17,5,1988
379,163,18,31,1988
379,78,19,23,1988
379,123,\N,6,1988
379,122,\N,13,1988
379,117,\N,1,1988
379,156,\N,10,1988
379,110,\N,12,1988
379,166,\N,24,1988
379,159,\N,26,1988
379,165,\N,28,1988
379,160,\N,29,1988
379,140,\N,21,1988
379,146,\N,32,1988
379,99,\N,20,1988
380,102,1,2,1988
380,117,2,1,1988
380,77,3,3,1988
380,105,4,4,1988
380,122,5,11,1988
380,123,6,6,1988
380,118,7,7,1988
380,127,8,12,1988
380,138,9,15,1988
380,158,10,14,1988
380,156,11,10,1988
380,146,12,28,1988
380,110,13,13,1988
380,160,14,30,1988
380,133,15,19,1988
380,165,16,29,1988
380,163,17,32,1988
380,145,18,9,1988
380,114,19,18,1988
380,166,\N,24,1988
380,119,\N,16,1988
380,78,\N,23,1988
380,95,\N,8,1988
380,131,\N,27,1988
380,112,\N,25,1988
380,137,\N,5,1988
380,159,\N,26,1988
380,140,\N,21,1988
380,141,\N,22,1988
380,94,\N,17,1988
380,99,\N,20,1988
381,102,1,1,1988
381,117,2,2,1988
381,123,3,4,1988
381,77,4,3,1988
381,127,5,10,1988
381,119,6,14,1988
381,138,7,15,1988
381,137,8,6,1988
381,114,9,18,1988
381,159,10,24,1988
381,131,11,27,1988
381,112,12,25,1988
381,99,13,20,1988
381,118,\N,7,1988
381,95,\N,8,1988
381,158,\N,16,1988
381,105,\N,5,1988
381,163,\N,32,1988
381,110,\N,13,1988
381,145,\N,9,1988
381,133,\N,19,1988
381,140,\N,21,1988
381,94,\N,17,1988
381,166,\N,26,1988
381,122,\N,12,1988
381,156,\N,11,1988
381,165,\N,29,1988
381,146,\N,28,1988
381,141,\N,22,1988
381,160,\N,30,1988
381,78,\N,23,1988
382,102,1,1,1988
382,117,2,2,1988
382,122,3,8,1988
382,137,4,4,1988
382,118,5,7,1988
382,158,6,14,1988
382,84,7,19,1988
382,133,8,20,1988
382,112,9,23,1988
382,166,10,26,1988
382,140,11,22,1988
382,156,12,12,1988
382,146,13,29,1988
382,123,\N,5,1988
382,145,\N,10,1988
382,99,\N,21,1988
382,105,\N,6,1988
382,119,\N,15,1988
382,127,\N,11,1988
382,160,\N,31,1988
382,138,\N,16,1988
382,78,\N,25,1988
382,77,\N,3,1988
382,114,\N,18,1988
382,110,\N,13,1988
382,163,\N,33,1988
382,159,\N,27,1988
382,94,\N,17,1988
382,131,\N,28,1988
382,141,\N,24,1988
382,165,\N,30,1988
383,77,1,3,1988
383,105,2,4,1988
383,158,3,10,1988
383,118,4,7,1988
383,122,5,8,1988
383,123,6,6,1988
383,119,7,15,1988
383,127,8,12,1988
383,145,9,11,1988
383,102,10,1,1988
383,168,11,29,1988
383,141,12,24,1988
383,163,13,32,1988
383,117,\N,2,1988
383,112,\N,23,1988
383,166,\N,26,1988
383,146,\N,30,1988
383,110,\N,14,1988
383,160,\N,33,1988
383,133,\N,20,1988
383,114,\N,18,1988
383,94,\N,17,1988
383,138,\N,16,1988
383,159,\N,27,1988
383,137,\N,5,1988
383,78,\N,25,1988
383,156,\N,13,1988
383,140,\N,22,1988
383,99,\N,21,1988
383,131,\N,28,1988
383,165,\N,31,1988
384,117,1,1,1988
384,122,2,8,1988
384,123,3,5,1988
384,118,4,7,1988
384,105,5,4,1988
384,102,6,2,1988
384,133,7,19,1988
384,159,8,21,1988
384,166,9,23,1988
384,163,10,28,1988
384,99,11,22,1988
384,78,12,27,1988
384,127,\N,12,1988
384,95,\N,9,1988
384,156,\N,13,1988
384,145,\N,11,1988
384,77,\N,3,1988
384,137,\N,6,1988
384,119,\N,15,1988
384,94,\N,17,1988
384,114,\N,18,1988
384,138,\N,16,1988
384,110,\N,14,1988
384,158,\N,10,1988
384,112,\N,25,1988
384,140,\N,24,1988
384,141,\N,26,1988
384,160,\N,33,1988
384,131,\N,29,1988
384,146,\N,31,1988
384,165,\N,32,1988
385,117,1,1,1988
385,95,2,9,1988
385,145,3,10,1988
385,102,4,2,1988
385,119,5,14,1988
385,77,6,3,1988
385,127,7,12,1988
385,137,8,6,1988
385,123,9,5,1988
385,133,10,19,1988
385,114,11,18,1988
385,159,12,21,1988
385,131,13,29,1988
385,112,14,25,1988
385,140,\N,24,1988
385,158,\N,11,1988
385,122,\N,8,1988
385,118,\N,7,1988
385,110,\N,15,1988
385,166,\N,23,1988
385,105,\N,4,1988
385,94,\N,17,1988
385,138,\N,16,1988
385,78,\N,27,1988
385,156,\N,13,1988
385,163,\N,28,1988
385,146,\N,31,1988
385,165,\N,32,1988
385,141,\N,26,1988
385,160,\N,33,1988
385,99,\N,22,1988
386,102,1,1,1988
386,117,2,2,1988
386,123,3,4,1988
386,77,4,3,1988
386,145,5,10,1988
386,119,6,14,1988
386,138,7,16,1988
386,166,8,21,1988
386,112,9,24,1988
386,127,10,12,1988
386,105,11,5,1988
386,156,12,13,1988
386,94,13,17,1988
386,141,14,26,1988
386,159,15,22,1988
386,88,16,35,1988
386,163,17,28,1988
386,110,\N,15,1988
386,158,\N,11,1988
386,78,\N,27,1988
386,137,\N,6,1988
386,95,\N,9,1988
386,133,\N,19,1988
386,122,\N,8,1988
386,118,\N,7,1988
386,146,\N,31,1988
386,140,\N,25,1988
386,165,\N,32,1988
386,160,\N,33,1988
386,131,\N,29,1988
386,99,\N,23,1988
387,117,1,2,1988
387,102,2,1,1988
387,137,3,6,1988
387,119,4,11,1988
387,123,5,4,1988
